Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Document ChEMBL ID,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Properties,Action Type
CHEMBL4164371,,None,280.38,0,2.68,13b,Cc1ccc(Nc2ccc(N3CC4CC(C3)N4)cn2)cc1,Ki,=',52.1,nM,7.28,,,UO_0000065,25.98,0.47,4.6,18.12,0,CHEMBL4152254,CHEMBL4154649,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cortex membranes,B,BAO_0000249,cell membrane format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4164252,,None,280.38,0,2.68,12b,Cc1ccc(Nc2cncc(N3CC4CC(C3)N4)c2)cc1,Ki,=',0.148,nM,9.83,,,UO_0000065,35.06,0.64,7.15,24.46,0,CHEMBL4152254,CHEMBL4154649,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cortex membranes,B,BAO_0000249,cell membrane format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4175416,,None,297.36,0,1.78,14c,COc1ccc(Nc2ccc(N3CC4CC(C3)N4)nn2)cc1,Ki,=',578,nM,6.24,,,UO_0000065,20.98,0.39,4.46,10.01,0,CHEMBL4152254,CHEMBL4154649,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cortex membranes,B,BAO_0000249,cell membrane format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4173251,,None,285.33,0,1.91,14f,Fc1ccc(Nc2ccc(N3CC4CC(C3)N4)nn2)cc1,Ki,=',868,nM,6.06,,,UO_0000065,21.24,0.39,4.15,11.42,0,CHEMBL4152254,CHEMBL4154649,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cortex membranes,B,BAO_0000249,cell membrane format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4168511,,None,175.24,0,0.63,"(R,R)-4",c1cncc(N2C[C@H]3C[C@@H]2CN3)c1,Ki,=',0.02,nM,10.7,,,UO_0000065,61.05,1.12,10.07,37.99,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4160595,,None,175.24,0,0.63,"(S,S)-4",c1cncc(N2C[C@@H]3C[C@H]2CN3)c1,Ki,=',0.15,nM,9.82,,,UO_0000065,56.06,1.03,9.19,34.89,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,(S)-Nicotine,CN1CCC[C@H]1c1cccnc1,Ki,=',0.045,nM,10.35,,,UO_0000065,63.77,1.18,8.5,64.15,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL245243,,None,209.68,0,1.29,5,Clc1ccc(N2CC3CC2CN3)cn1,Ki,=',0.018,nM,10.74,,,UO_0000065,51.24,1.05,9.45,38.16,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4169986,,None,189.26,0,1.02,2,c1cncc(N2CC3CCC(C2)N3)c1,Ki,=',0.4,nM,9.4,,,UO_0000065,49.66,0.92,8.38,33.37,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL129801,,None,224.69,0,1.07,3,Clc1ccc(N2CC3CCC(C2)N3)nn1,Ki,=',4.1,nM,8.39,,,UO_0000065,37.33,0.76,7.32,20.43,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4177192,,None,223.71,0,1.68,1,Clc1ccc(N2CC3CCC(C2)N3)cn1,Ki,=',0.95,nM,9.02,,,UO_0000065,40.33,0.82,7.34,32.04,0,CHEMBL4152254,CHEMBL4154648,Agonist activity at alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL6623,EPIBATIDINE,None,208.69,0,2.34,(+/-)-2a,Clc1ccc(C2CC3CCC2N3)cn1,Ki,=',0.033,nM,10.48,,,UO_0000065,50.23,1.02,8.14,42.06,0,CHEMBL4251743,CHEMBL4256521,Displacement of [3H]epibatidine from alpha4beta2 nAChR (unknown origin) expressed in HEK cell membranes after 4 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Nat Prod,None,,
CHEMBL1199383,,None,161.25,0,2.45,3,CN1CCC[C@H]1c1ccccc1,Ki,=',7.9,nM,8.1,,,UO_0000065,50.25,0.92,5.65,250.07,0,CHEMBL4251743,CHEMBL4256521,Displacement of [3H]epibatidine from alpha4beta2 nAChR (unknown origin) expressed in HEK cell membranes after 4 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Nat Prod,None,,
CHEMBL4290888,,None,222.67,0,1.72,"(2aR,4aS,9aS)-1",Clc1ccc2c(n1)O[C@]13CC[C@H]1NC[C@H]23,Ki,=',0.27,nM,9.57,,,UO_0000065,42.97,0.87,7.85,28.02,0,CHEMBL4251743,CHEMBL4256521,Displacement of [3H]epibatidine from alpha4beta2 nAChR (unknown origin) expressed in HEK cell membranes after 4 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Nat Prod,None,,
CHEMBL1086654,PHANTASMIDINE,None,222.67,0,1.72,"(2aS,4aR,9aR)-ent-1",Clc1ccc2c(n1)O[C@@]13CC[C@@H]1NC[C@@H]23,Ki,=',12,nM,7.92,,,UO_0000065,35.57,0.72,6.2,23.19,0,CHEMBL4251743,CHEMBL4256521,Displacement of [3H]epibatidine from alpha4beta2 nAChR (unknown origin) expressed in HEK cell membranes after 4 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Nat Prod,None,,
CHEMBL4283703,,None,222.67,0,1.72,(+/-)-1,Clc1ccc2c(n1)OC13CCC1NCC23,Ki,=',0.35,nM,9.46,,,UO_0000065,42.47,0.86,7.74,27.69,0,CHEMBL4251743,CHEMBL4256521,Displacement of [3H]epibatidine from alpha4beta2 nAChR (unknown origin) expressed in HEK cell membranes after 4 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Nat Prod,None,,
CHEMBL4291079,,None,479.45,1,5.89,StN-4,CC[N+](CC)(CC)CCCCOc1ccc(/C=C/c2ccccc2)cc1.[I-],Ki,>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4261640,CHEMBL4265354,Displacement of (+/-)-[3H]-epibatidine from human alpha4beta2 nAChR expressed in HEK293 cell membranes after 30 mins by beta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL4285772,,None,535.55,1,7.45,StN-8,CC[N+](CC)(CC)CCCCCCCCOc1ccc(/C=C/c2ccccc2)cc1.[I-],Ki,>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4261640,CHEMBL4265354,Displacement of (+/-)-[3H]-epibatidine from human alpha4beta2 nAChR expressed in HEK293 cell membranes after 30 mins by beta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL1257065,STILONIUM IODIDE,2,451.39,1,5.11,StN-2; MG624,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1.[I-],Ki,>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4261640,CHEMBL4265354,Displacement of (+/-)-[3H]-epibatidine from human alpha4beta2 nAChR expressed in HEK293 cell membranes after 30 mins by beta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL4293646,,None,507.5,1,6.67,StN-6,CC[N+](CC)(CC)CCCCCCOc1ccc(/C=C/c2ccccc2)cc1.[I-],Ki,>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4261640,CHEMBL4265354,Displacement of (+/-)-[3H]-epibatidine from human alpha4beta2 nAChR expressed in HEK293 cell membranes after 30 mins by beta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL4280206,,None,724.71,2,10.35,StP-10,C(=C/c1ccc(OCCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1)\c1ccccc1.[I-],Ki,>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4261640,CHEMBL4265354,Displacement of (+/-)-[3H]-epibatidine from human alpha4beta2 nAChR expressed in HEK293 cell membranes after 30 mins by beta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL4284717,,None,640.55,2,8.01,StP-4,C(=C/c1ccc(OCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1)\c1ccccc1.[I-],Ki,>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4261640,CHEMBL4265354,Displacement of (+/-)-[3H]-epibatidine from human alpha4beta2 nAChR expressed in HEK293 cell membranes after 30 mins by beta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,J Med Chem,None,,
CHEMBL4591636,,None,457.62,1,5.7,18,COc1ccccc1CN1CCN(CCCCCOc2cccc3[nH]c4ccccc4c23)CC1,Ki,=',35300,nM,4.45,,,UO_0000065,9.73,0.18,-1.25,10.93,0,CHEMBL4334472,CHEMBL4337214,Inhibition of alpha4beta2 nAChR (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4471476,,None,368.48,0,4.41,38,FCc1ccc(-c2ccc(-c3cn([C@H]4CN5CCC4CC5)nn3)s2)cc1,Ki,>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4351014,CHEMBL4354325,Displacement of [3H]cytisine from human recombinant alpha4beta2 nAChR incubated for 120 mins by radiometric scintillation analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4458163,,None,355.44,0,3.47,29,Fc1ccc(-c2ccc(-c3cn([C@H]4CN5CCC4CC5)nn3)s2)cn1,Ki,>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4351014,CHEMBL4354325,Displacement of [3H]cytisine from human recombinant alpha4beta2 nAChR incubated for 120 mins by radiometric scintillation analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4533685,,None,433.63,0,4.93,78,c1cc(-c2ccc(-c3cn([C@H]4CN5CCC4CC5)nn3)s2)ccc1CN1CCCCC1,Ki,=',1000,nM,6,,,UO_0000065,13.84,0.26,1.07,16.13,0,CHEMBL4351014,CHEMBL4354325,Displacement of [3H]cytisine from human recombinant alpha4beta2 nAChR incubated for 120 mins by radiometric scintillation analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4441630,,None,328.8,0,2.54,39,O=C(Nc1cccc(Cl)c1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.042,nM,10.38,,,UO_0000065,31.56,0.62,7.84,18.12,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4565381,,None,312.35,0,2.02,42,O=C(Nc1cccc(F)c1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.044,nM,10.36,,,UO_0000065,33.16,0.61,8.34,18.09,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4472986,,None,308.38,0,1.56,33,O=C(NCc1ccccc1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',1.8,nM,8.74,,,UO_0000065,28.36,0.52,7.18,15.27,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4532589,,None,324.38,0,1.89,35,COc1cccc(NC(=O)c2cncc(N3CC4CC(C3)N4)c2)c1,Ki,=',0.56,nM,9.25,,,UO_0000065,28.52,0.53,7.36,13.91,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL298826,(-)-EPIBATIDINE,None,208.69,0,2.34,[3H]-Epi,Clc1ccc([C@H]2C[C@@H]3CC[C@H]2N3)cn1,Ki,=',0.00005,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4177192,,None,223.71,0,1.68,1,Clc1ccc(N2CC3CCC(C2)N3)cn1,Ki,=',0.95,nM,9.02,,,UO_0000065,40.33,0.82,7.34,32.04,0,CHEMBL4359847,CHEMBL4361682,Displacement of [3H]cytisine from alpha4beta2 nAChR in rat brain cerebral cortex membrane incubated for 75 mins by scintillation counting method,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4571320,,None,294.36,0,1.88,32,O=C(Nc1ccccc1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',1.1,nM,8.96,,,UO_0000065,30.43,0.56,7.08,15.65,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4444866,,None,338.37,0,1.61,38,O=C(Nc1ccc2c(c1)OCO2)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.106,nM,9.97,,,UO_0000065,29.48,0.54,8.36,13.17,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4460815,,None,312.35,0,2.02,43,O=C(Nc1ccc(F)cc1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.01,nM,11,,,UO_0000065,35.22,0.65,8.98,19.21,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4581470,,None,334.42,0,2.23,46,O=C(c1cncc(N2CC3CC(C2)N3)c1)N1CCCc2ccccc21,Ki,=',0.196,nM,9.71,,,UO_0000065,29.03,0.53,7.48,20.03,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4447564,,None,328.8,0,2.54,40,O=C(Nc1ccc(Cl)cc1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.404,nM,9.39,,,UO_0000065,28.57,0.56,6.85,16.41,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4453342,,None,312.35,0,2.02,41,O=C(Nc1ccccc1F)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.315,nM,9.5,,,UO_0000065,30.42,0.56,7.48,16.59,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4543232,,None,334.42,0,1.83,47,O=C(c1cncc(N2CC3CC(C2)N3)c1)N1CCc2ccccc2C1,Ki,=',0.031,nM,10.51,,,UO_0000065,31.42,0.57,8.68,21.68,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4556523,,None,330.34,0,2.16,44,O=C(Nc1ccc(F)cc1F)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.051,nM,10.29,,,UO_0000065,31.16,0.59,8.13,17.97,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4476500,,None,322.41,0,2.45,34,CCc1cccc(NC(=O)c2cncc(N3CC4CC(C3)N4)c2)c1,Ki,=',1.3,nM,8.89,,,UO_0000065,27.56,0.51,6.44,15.52,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4530364,,None,354.41,0,1.9,36,COc1cc(NC(=O)c2cncc(N3CC4CC(C3)N4)c2)cc(OC)c1,Ki,=',0.985,nM,9.01,,,UO_0000065,25.41,0.47,7.11,11.89,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4435435,,None,420.25,0,2.49,45,O=C(Nc1ccc(I)cc1)c1cncc(N2CC3CC(C2)N3)c1,Ki,=',0.366,nM,9.44,,,UO_0000065,22.45,0.56,6.95,16.48,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4462607,,None,354.41,0,1.9,37,COc1ccc(NC(=O)c2cncc(N3CC4CC(C3)N4)c2)cc1OC,Ki,=',0.828,nM,9.08,,,UO_0000065,25.63,0.48,7.18,11.99,0,CHEMBL4359847,CHEMBL4361683,Displacement of [3H]epibatidine from alpha4beta2 nAChR in rat cerebral cortex membrane,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559724,Cerebral cortex,None,Membrane,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Eur J Med Chem,None,,
CHEMBL4521227,,None,378.45,0,3.93,(R)-T6,Fc1ccc(COc2cccc(-c3cn([C@H]4CN5CCC4CC5)nn3)c2)cc1,Ki,=',6392,nM,5.19,,,UO_0000065,13.73,0.25,1.26,12.03,0,CHEMBL4428135,CHEMBL4431206,Displacement of [3H]epibatidine from human alpha4beta2 nAChR transfected in HEK293 cell membranes after 120 mins by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,ACS Med Chem Lett,CHEMBL3307715,,
